Date,PM2.5 AQI Value,Main Pollutant,Site Name,Site ID,Source
05/27/2019,29,,Vancouver-NE 84th Ave,53-011-0024,AQS
05/28/2019,53,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
05/29/2019,41,,CARUS TRAILER/SPANGLER RD,41-005-0004,AQS
05/30/2019,35,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
05/31/2019,33,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/01/2019,22,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/02/2019,26,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/03/2019,20,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/04/2019,20,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/05/2019,18,,Portland - SE Lafayette,41-051-0080,AQS
06/06/2019,16,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/07/2019,16,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/08/2019,19,,YACOLT - YACOLT RD,53-011-0022,AQS
06/09/2019,19,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/10/2019,18,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/11/2019,17,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/12/2019,31,,Vancouver-NE 84th Ave,53-011-0024,AQS
06/13/2019,26,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/14/2019,16,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/15/2019,20,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/16/2019,18,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/17/2019,14,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/18/2019,16,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/19/2019,19,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/20/2019,19,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/21/2019,21,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/22/2019,18,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/23/2019,17,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/24/2019,22,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/25/2019,25,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/26/2019,19,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/27/2019,18,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/28/2019,21,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/29/2019,28,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
06/30/2019,26,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/01/2019,30,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/02/2019,20,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/03/2019,22,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/04/2019,37,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/05/2019,32,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/06/2019,18,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/07/2019,23,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/08/2019,30,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/09/2019,36,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/10/2019,20,,SAUVIE ISLAND-SIS,41-009-0004,AQS
07/11/2019,18,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/12/2019,26,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/13/2019,18,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/14/2019,20,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/15/2019,18,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/16/2019,16,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/17/2019,15,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/18/2019,18,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/19/2019,21,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/20/2019,27,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/21/2019,28,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/22/2019,21,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/23/2019,17,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/24/2019,20,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/25/2019,23,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/26/2019,25,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/27/2019,16,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/28/2019,20,,Portland - SE Lafayette,41-051-0080,AQS
07/29/2019,23,,Portland - SE Lafayette,41-051-0080,AQS
07/30/2019,22,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
07/31/2019,23,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
08/01/2019,13,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
08/02/2019,17,,SAUVIE ISLAND-SIS,41-009-0004,AQS
08/03/2019,35,,Portland - SE Lafayette,41-051-0080,AQS
08/04/2019,47,,Portland - SE Lafayette,41-051-0080,AQS
08/05/2019,50,,Portland - SE Lafayette,41-051-0080,AQS
08/06/2019,52,,Portland - SE Lafayette,41-051-0080,AQS
08/07/2019,48,,Portland - SE Lafayette,41-051-0080,AQS
08/08/2019,23,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
08/09/2019,23,,Portland - SE Lafayette,41-051-0080,AQS
08/10/2019,43,,Portland - SE Lafayette,41-051-0080,AQS
08/11/2019,23,,Portland - SE Lafayette,41-051-0080,AQS
08/12/2019,25,,Portland - SE Lafayette,41-051-0080,AQS
08/13/2019,28,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
08/14/2019,21,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
08/15/2019,21,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
08/16/2019,28,,Portland - SE Lafayette,41-051-0080,AQS
08/17/2019,21,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
08/18/2019,20,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
08/19/2019,19,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
08/20/2019,30,,Portland - SE Lafayette,41-051-0080,AQS
08/21/2019,35,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
08/22/2019,30,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
08/23/2019,32,,Portland - SE Lafayette,41-051-0080,AQS
08/24/2019,23,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
08/25/2019,27,,Hillsboro - Hare Field,41-067-0004,AQS
08/26/2019,43,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
08/27/2019,25,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
08/28/2019,42,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
08/29/2019,38,,Portland - SE Lafayette,41-051-0080,AQS
08/30/2019,27,,SAUVIE ISLAND-SIS,41-009-0004,AQS
08/31/2019,28,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
09/01/2019,21,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/02/2019,28,,Portland - SE Lafayette,41-051-0080,AQS
09/03/2019,33,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
09/04/2019,24,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
09/05/2019,34,,Portland - SE Lafayette,41-051-0080,AQS
09/06/2019,28,,Portland - SE Lafayette,41-051-0080,AQS
09/07/2019,28,,Portland - SE Lafayette,41-051-0080,AQS
09/08/2019,15,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
09/09/2019,18,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
09/10/2019,27,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
09/11/2019,28,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
09/12/2019,34,,Portland - SE Lafayette,41-051-0080,AQS
09/13/2019,19,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/14/2019,19,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
09/15/2019,18,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/16/2019,19,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
09/17/2019,18,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/18/2019,17,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/19/2019,29,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
09/20/2019,26,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
09/21/2019,36,,Portland - SE Lafayette,41-051-0080,AQS
09/22/2019,40,,Portland - SE Lafayette,41-051-0080,AQS
09/23/2019,25,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
09/24/2019,27,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
09/25/2019,47,,YACOLT - YACOLT RD,53-011-0022,AQS
09/26/2019,38,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
09/27/2019,30,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
09/28/2019,34,,Vancouver-NE 84th Ave,53-011-0024,AQS
09/29/2019,17,,"MULTORPOR-Ski Bowl, Mt. Hood Wilderness",41-005-0102,AQS
09/30/2019,24,,YACOLT - YACOLT RD,53-011-0022,AQS
10/01/2019,22,,Vancouver-NE 84th Ave,53-011-0024,AQS
10/02/2019,38,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
10/03/2019,23,,Hillsboro - Hare Field,41-067-0004,AQS
10/04/2019,27,,Hillsboro - Hare Field,41-067-0004,AQS
10/05/2019,45,,Portland - SE Lafayette,41-051-0080,AQS
10/06/2019,47,,Vancouver-NE 84th Ave,53-011-0024,AQS
10/07/2019,41,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
10/08/2019,20,,Portland - SE Lafayette,41-051-0080,AQS
10/09/2019,36,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
10/10/2019,34,,Vancouver-NE 84th Ave,53-011-0024,AQS
10/11/2019,33,,Vancouver-NE 84th Ave,53-011-0024,AQS
10/12/2019,56,,Vancouver-NE 84th Ave,53-011-0024,AQS
10/13/2019,58,,Vancouver-NE 84th Ave,53-011-0024,AQS
10/14/2019,35,,Portland - SE Lafayette,41-051-0080,AQS
10/15/2019,63,,Portland - SE Lafayette,41-051-0080,AQS
10/16/2019,50,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
10/17/2019,27,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
10/18/2019,33,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
10/19/2019,19,,Hillsboro - Hare Field,41-067-0004,AQS
10/20/2019,23,,Vancouver-NE 84th Ave,53-011-0024,AQS
10/21/2019,23,,Hillsboro - Hare Field,41-067-0004,AQS
10/22/2019,27,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
10/23/2019,46,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
10/24/2019,59,,Hillsboro - Hare Field,41-067-0004,AQS
10/25/2019,52,,Portland - SE Lafayette,41-051-0080,AQS
10/26/2019,42,,Portland - SE Lafayette,41-051-0080,AQS
10/27/2019,53,,Vancouver-NE 84th Ave,53-011-0024,AQS
10/28/2019,56,,Vancouver-NE 84th Ave,53-011-0024,AQS
10/29/2019,13,,Vancouver-NE 84th Ave,53-011-0024,AQS
10/30/2019,48,,Vancouver-NE 84th Ave,53-011-0024,AQS
10/31/2019,70,,Vancouver-NE 84th Ave,53-011-0024,AQS
11/01/2019,70,,Vancouver-NE 84th Ave,53-011-0024,AQS
11/02/2019,75,,Hillsboro - Hare Field,41-067-0004,AQS
11/03/2019,86,,Hillsboro - Hare Field,41-067-0004,AQS
11/04/2019,85,,Portland - SE Lafayette,41-051-0080,AQS
11/05/2019,76,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
11/06/2019,47,,Portland Cully Helensview School (PCH),41-051-2011,AQS
11/07/2019,62,,Vancouver-NE 84th Ave,53-011-0024,AQS
11/08/2019,69,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
11/09/2019,75,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
11/10/2019,58,,Portland - SE Lafayette,41-051-0080,AQS
11/11/2019,39,,Portland Cully Helensview School (PCH),41-051-2011,AQS
11/12/2019,62,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
11/13/2019,40,,Portland - SE Lafayette,41-051-0080,AQS
11/14/2019,49,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
11/15/2019,60,,Hillsboro - Hare Field,41-067-0004,AQS
11/16/2019,64,,Portland - SE Lafayette,41-051-0080,AQS
11/17/2019,59,,Hillsboro - Hare Field,41-067-0004,AQS
11/18/2019,40,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
11/19/2019,19,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
11/20/2019,32,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
11/21/2019,48,,YACOLT - YACOLT RD,53-011-0022,AQS
11/22/2019,78,,Vancouver-NE 84th Ave,53-011-0024,AQS
11/23/2019,93,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
11/24/2019,77,,Hillsboro - Hare Field,41-067-0004,AQS
11/25/2019,51,,Hillsboro - Hare Field,41-067-0004,AQS
11/26/2019,24,,Hillsboro - Hare Field,41-067-0004,AQS
11/27/2019,19,,Vancouver-NE 84th Ave,53-011-0024,AQS
11/28/2019,18,,Vancouver-NE 84th Ave,53-011-0024,AQS
11/29/2019,55,,Hillsboro - Hare Field,41-067-0004,AQS
11/30/2019,66,,Vancouver-NE 84th Ave,53-011-0024,AQS
12/01/2019,38,,Vancouver-NE 84th Ave,53-011-0024,AQS
12/02/2019,71,,Vancouver-NE 84th Ave,53-011-0024,AQS
12/03/2019,88,,Vancouver-NE 84th Ave,53-011-0024,AQS
12/04/2019,96,,Vancouver-NE 84th Ave,53-011-0024,AQS
12/05/2019,102,,Hillsboro - Hare Field,41-067-0004,AQS
12/06/2019,79,,Vancouver-NE 84th Ave,53-011-0024,AQS
12/07/2019,48,,Hillsboro - Hare Field,41-067-0004,AQS
12/08/2019,67,,Portland - SE Lafayette,41-051-0080,AQS
12/09/2019,51,,Hillsboro - Hare Field,41-067-0004,AQS
12/10/2019,49,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
12/11/2019,47,,Hillsboro - Hare Field,41-067-0004,AQS
12/12/2019,46,,Hillsboro - Hare Field,41-067-0004,AQS
12/13/2019,52,,Hillsboro - Hare Field,41-067-0004,AQS
12/14/2019,54,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
12/15/2019,68,,Portland - SE Lafayette,41-051-0080,AQS
12/16/2019,59,,YACOLT - YACOLT RD,53-011-0022,AQS
12/17/2019,69,,Vancouver-NE 84th Ave,53-011-0024,AQS
12/18/2019,64,,Vancouver-NE 84th Ave,53-011-0024,AQS
12/19/2019,34,,Hillsboro - Hare Field,41-067-0004,AQS
12/20/2019,19,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
12/21/2019,33,,Hillsboro - Hare Field,41-067-0004,AQS
12/22/2019,49,,Portland - SE Lafayette,41-051-0080,AQS
12/23/2019,32,,Portland - SE Lafayette,41-051-0080,AQS
12/24/2019,54,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
12/25/2019,57,,Vancouver-NE 84th Ave,53-011-0024,AQS
12/26/2019,55,,Vancouver-NE 84th Ave,53-011-0024,AQS
12/27/2019,48,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
12/28/2019,63,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
12/29/2019,49,,Hillsboro - Hare Field,41-067-0004,AQS
12/30/2019,55,,Vancouver-NE 84th Ave,53-011-0024,AQS
12/31/2019,33,,Hillsboro - Hare Field,41-067-0004,AQS
01/01/2020,16,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
01/02/2020,20,,Vancouver-NE 84th Ave,53-011-0024,AQS
01/03/2020,21,,Portland Cully Helensview School (PCH),41-051-2011,AQS
01/04/2020,20,,Vancouver-NE 84th Ave,53-011-0024,AQS
01/05/2020,15,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
01/06/2020,13,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
01/07/2020,13,,Hillsboro - Hare Field,41-067-0004,AQS
01/08/2020,19,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
01/09/2020,36,,Hillsboro - Hare Field,41-067-0004,AQS
01/10/2020,16,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
01/11/2020,16,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
01/12/2020,13,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
01/13/2020,27,,Vancouver-NE 84th Ave,53-011-0024,AQS
01/14/2020,26,,Hillsboro - Hare Field,41-067-0004,AQS
01/15/2020,19,,Hillsboro - Hare Field,41-067-0004,AQS
01/16/2020,48,,Portland - SE Lafayette,41-051-0080,AQS
01/17/2020,35,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
01/18/2020,26,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
01/19/2020,31,,Portland - SE Lafayette,41-051-0080,AQS
01/20/2020,61,,Vancouver-NE 84th Ave,53-011-0024,AQS
01/21/2020,28,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
01/22/2020,12,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
01/23/2020,15,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
01/24/2020,23,,Hillsboro - Hare Field,41-067-0004,AQS
01/25/2020,26,,Hillsboro - Hare Field,41-067-0004,AQS
01/26/2020,17,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
01/27/2020,24,,Hillsboro - Hare Field,41-067-0004,AQS
01/28/2020,13,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
01/29/2020,21,,Hillsboro - Hare Field,41-067-0004,AQS
01/30/2020,25,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
01/31/2020,14,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
02/01/2020,13,,Hillsboro - Hare Field,41-067-0004,AQS
02/02/2020,52,,Portland - SE Lafayette,41-051-0080,AQS
02/03/2020,56,,Portland - SE Lafayette,41-051-0080,AQS
02/04/2020,54,,Vancouver-NE 84th Ave,53-011-0024,AQS
02/05/2020,37,,Hillsboro - Hare Field,41-067-0004,AQS
02/06/2020,11,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
02/07/2020,12,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
02/08/2020,30,,Vancouver-NE 84th Ave,53-011-0024,AQS
02/09/2020,53,,Portland - SE Lafayette,41-051-0080,AQS
02/10/2020,49,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
02/11/2020,64,,Hillsboro - Hare Field,41-067-0004,AQS
02/12/2020,61,,Portland - SE Lafayette,41-051-0080,AQS
02/13/2020,53,,Portland - SE Lafayette,41-051-0080,AQS
02/14/2020,25,,Hillsboro - Hare Field,41-067-0004,AQS
02/15/2020,15,,Portland - SE Lafayette,41-051-0080,AQS
02/16/2020,25,,Vancouver-NE 84th Ave,53-011-0024,AQS
02/17/2020,25,,Portland - SE Lafayette,41-051-0080,AQS
02/18/2020,31,,Portland - SE Lafayette,41-051-0080,AQS
02/19/2020,19,,YACOLT - YACOLT RD,53-011-0022,AQS
02/20/2020,31,,YACOLT - YACOLT RD,53-011-0022,AQS
02/21/2020,59,,Vancouver-NE 84th Ave,53-011-0024,AQS
02/22/2020,61,,YACOLT - YACOLT RD,53-011-0022,AQS
02/23/2020,29,,Vancouver-NE 84th Ave,53-011-0024,AQS
02/24/2020,39,,Portland - SE Lafayette,41-051-0080,AQS
02/25/2020,47,,Vancouver-NE 84th Ave,53-011-0024,AQS
02/26/2020,43,,Portland - SE Lafayette,41-051-0080,AQS
02/27/2020,58,,Portland - SE Lafayette,41-051-0080,AQS
02/28/2020,45,,Vancouver-NE 84th Ave,53-011-0024,AQS
02/29/2020,28,,Vancouver-NE 84th Ave,53-011-0024,AQS
03/01/2020,47,,Vancouver-NE 84th Ave,53-011-0024,AQS
03/02/2020,31,,Vancouver-NE 84th Ave,53-011-0024,AQS
03/03/2020,25,,SAUVIE ISLAND-SIS,41-009-0004,AQS
03/04/2020,44,,Portland - SE Lafayette,41-051-0080,AQS
03/05/2020,45,,Portland - SE Lafayette,41-051-0080,AQS
03/06/2020,18,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
03/07/2020,24,,Portland - SE Lafayette,41-051-0080,AQS
03/08/2020,35,,Portland - SE Lafayette,41-051-0080,AQS
03/09/2020,53,,Portland - SE Lafayette,41-051-0080,AQS
03/10/2020,53,,Portland - SE Lafayette,41-051-0080,AQS
03/11/2020,29,,YACOLT - YACOLT RD,53-011-0022,AQS
03/12/2020,31,,YACOLT - YACOLT RD,53-011-0022,AQS
03/13/2020,45,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
03/14/2020,21,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
03/15/2020,15,,SAUVIE ISLAND-SIS,41-009-0004,AQS
03/16/2020,33,,YACOLT - YACOLT RD,53-011-0022,AQS
03/17/2020,42,,YACOLT - YACOLT RD,53-011-0022,AQS
03/18/2020,47,,Vancouver-NE 84th Ave,53-011-0024,AQS
03/19/2020,61,,Portland - SE Lafayette,41-051-0080,AQS
03/20/2020,44,,YACOLT - YACOLT RD,53-011-0022,AQS
03/21/2020,55,,Portland - SE Lafayette,41-051-0080,AQS
03/22/2020,73,,Portland - SE Lafayette,41-051-0080,AQS
03/23/2020,15,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
03/24/2020,14,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
03/25/2020,25,,Vancouver-NE 84th Ave,53-011-0024,AQS
03/26/2020,35,,Hillsboro - Hare Field,41-067-0004,AQS
03/27/2020,32,,Hillsboro - Hare Field,41-067-0004,AQS
03/28/2020,21,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
03/29/2020,12,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
03/30/2020,12,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
03/31/2020,12,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
04/01/2020,18,,Vancouver-NE 84th Ave,53-011-0024,AQS
04/02/2020,19,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
04/03/2020,25,,Vancouver-NE 84th Ave,53-011-0024,AQS
04/04/2020,25,,Portland - SE Lafayette,41-051-0080,AQS
04/05/2020,25,,Vancouver-NE 84th Ave,53-011-0024,AQS
04/06/2020,33,,Vancouver-NE 84th Ave,53-011-0024,AQS
04/07/2020,26,,YACOLT - YACOLT RD,53-011-0022,AQS
04/08/2020,36,,Vancouver-NE 84th Ave,53-011-0024,AQS
04/09/2020,38,,Vancouver-NE 84th Ave,53-011-0024,AQS
04/10/2020,23,,Vancouver-NE 84th Ave,53-011-0024,AQS
04/11/2020,27,,Vancouver-NE 84th Ave,53-011-0024,AQS
04/12/2020,38,,Vancouver-NE 84th Ave,53-011-0024,AQS
04/13/2020,67,,SAUVIE ISLAND-SIS,41-009-0004,AQS
04/14/2020,23,,Portland - SE Lafayette,41-051-0080,AQS
04/15/2020,14,,Portland - SE Lafayette,41-051-0080,AQS
04/16/2020,22,,YACOLT - YACOLT RD,53-011-0022,AQS
04/17/2020,21,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
04/18/2020,28,,Portland - SE Lafayette,41-051-0080,AQS
04/19/2020,27,,Vancouver-NE 84th Ave,53-011-0024,AQS
04/20/2020,36,,Portland - SE Lafayette,41-051-0080,AQS
04/21/2020,18,,Portland Cully Helensview School (PCH),41-051-2011,AQS
04/22/2020,21,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
04/23/2020,19,,Portland - SE Lafayette,41-051-0080,AQS
04/24/2020,32,,Vancouver-NE 84th Ave,53-011-0024,AQS
04/25/2020,25,,Vancouver-NE 84th Ave,53-011-0024,AQS
04/26/2020,35,,Portland - SE Lafayette,41-051-0080,AQS
04/27/2020,15,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
04/28/2020,23,,Vancouver-NE 84th Ave,53-011-0024,AQS
04/29/2020,22,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
04/30/2020,18,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
05/01/2020,28,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
05/02/2020,24,,Hillsboro - Hare Field,41-067-0004,AQS
05/03/2020,23,,Portland - SE Lafayette,41-051-0080,AQS
05/04/2020,29,,Vancouver-NE 84th Ave,53-011-0024,AQS
05/05/2020,26,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
05/06/2020,15,,Vancouver-NE 84th Ave,53-011-0024,AQS
05/07/2020,17,,Tualatin Bradbury Court (TBC) - Near Road Site,41-067-0005,AQS
05/08/2020,14,,SAUVIE ISLAND-SIS,41-009-0004,AQS
05/09/2020,20,,SAUVIE ISLAND-SIS,41-009-0004,AQS
05/10/2020,24,,SAUVIE ISLAND-SIS,41-009-0004,AQS
05/11/2020,29,,Vancouver-NE 84th Ave,53-011-0024,AQS
05/12/2020,23,,SAUVIE ISLAND-SIS,41-009-0004,AQS
